GenerationFileの情報,エージェントID,発生時刻1,発生時刻2,到着時刻1,到着時刻2,移動時間1,移動時間2
TIMEEVERY SEAT_1F_CL22 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_2 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00847,18:00:00,0,18:06:28,388,00:06:28,388
TIMEEVERY SEAT_1F_CR09 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00326,18:00:00,0,18:06:28,388,00:06:28,388
TIMEEVERY SEAT_1F_CR05 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00160,18:00:00,0,18:06:29,389,00:06:29,389
TIMEEVERY SEAT_1F_CL12 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00432,18:00:00,0,18:06:29,389,00:06:29,389
TIMEEVERY SEAT_1F_CL20 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_2 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00762,18:00:00,0,18:06:29,389,00:06:29,389
TIMEEVERY SEAT_1F_CR05 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00164,18:00:00,0,18:06:30,390,00:06:30,390
TIMEEVERY SEAT_1F_RL11 18:00:00 18:00:00 1 1 5 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00411,18:00:00,0,18:06:30,390,00:06:30,390
TIMEEVERY SEAT_1F_CL22 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_2 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00846,18:00:00,0,18:06:30,390,00:06:30,390
TIMEEVERY SEAT_1F_CL03 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00083,18:00:00,0,18:06:31,391,00:06:31,391
TIMEEVERY SEAT_1F_RL04 18:00:00 18:00:00 1 1 5 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00131,18:00:00,0,18:06:31,391,00:06:31,391
TIMEEVERY SEAT_1F_CL21 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_2 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00801,18:00:00,0,18:06:32,392,00:06:32,392
TIMEEVERY SEAT_1F_LR01 18:00:00 18:00:00 1 1 3 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00005,18:00:00,0,18:06:32,392,00:06:32,392
TIMEEVERY SEAT_1F_RR12 18:00:00 18:00:00 1 1 5 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00453,18:00:00,0,18:06:32,392,00:06:32,392
TIMEEVERY SEAT_1F_CR09 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00318,18:00:00,0,18:06:32,392,00:06:32,392
TIMEEVERY SEAT_1F_CR05 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00163,18:00:00,0,18:06:33,393,00:06:33,393
TIMEEVERY SEAT_1F_CL22 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_2 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00844,18:00:00,0,18:06:33,393,00:06:33,393
TIMEEVERY SEAT_1F_CL21 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_2 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00803,18:00:00,0,18:06:34,394,00:06:34,394
TIMEEVERY SEAT_1F_RL03 18:00:00 18:00:00 1 1 4 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00096,18:00:00,0,18:06:34,394,00:06:34,394
TIMEEVERY SEAT_1F_CR10 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00359,18:00:00,0,18:06:34,394,00:06:34,394
TIMEEVERY SEAT_1F_CL04 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00112,18:00:00,0,18:06:34,394,00:06:34,394
TIMEEVERY SEAT_1F_RL12 18:00:00 18:00:00 1 1 5 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00449,18:00:00,0,18:06:35,395,00:06:35,395
TIMEEVERY SEAT_1F_CL04 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00115,18:00:00,0,18:06:35,395,00:06:35,395
TIMEEVERY SEAT_1F_CL21 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_2 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00805,18:00:00,0,18:06:36,396,00:06:36,396
TIMEEVERY SEAT_1F_CR05 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00161,18:00:00,0,18:06:36,396,00:06:36,396
TIMEEVERY SEAT_1F_LR02 18:00:00 18:00:00 1 1 3 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00038,18:00:00,0,18:06:36,396,00:06:36,396
TIMEEVERY SEAT_1F_RL04 18:00:00 18:00:00 1 1 5 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00133,18:00:00,0,18:06:36,396,00:06:36,396
TIMEEVERY SEAT_1F_CR12 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00444,18:00:00,0,18:06:37,397,00:06:37,397
TIMEEVERY SEAT_1F_CL22 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_2 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00848,18:00:00,0,18:06:37,397,00:06:37,397
TIMEEVERY SEAT_1F_CR05 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00162,18:00:00,0,18:06:38,398,00:06:38,398
TIMEEVERY SEAT_1F_CL22 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_2 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00839,18:00:00,0,18:06:38,398,00:06:38,398
TIMEEVERY SEAT_1F_CL04 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00114,18:00:00,0,18:06:38,398,00:06:38,398
TIMEEVERY SEAT_1F_CR10 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00363,18:00:00,0,18:06:38,398,00:06:38,398
TIMEEVERY SEAT_1F_CL03 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00076,18:00:00,0,18:06:39,399,00:06:39,399
TIMEEVERY SEAT_1F_RL04 18:00:00 18:00:00 1 1 5 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00135,18:00:00,0,18:06:39,399,00:06:39,399
TIMEEVERY SEAT_1F_RL11 18:00:00 18:00:00 1 1 5 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00408,18:00:00,0,18:06:40,400,00:06:40,400
TIMEEVERY SEAT_1F_CR11 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00400,18:00:00,0,18:06:40,400,00:06:40,400
TIMEEVERY SEAT_1F_CL03 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00080,18:00:00,0,18:06:40,400,00:06:40,400
TIMEEVERY SEAT_1F_CL22 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_2 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00842,18:00:00,0,18:06:41,401,00:06:41,401
TIMEEVERY SEAT_1F_CL22 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_2 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00841,18:00:00,0,18:06:41,401,00:06:41,401
TIMEEVERY SEAT_1F_RL03 18:00:00 18:00:00 1 1 4 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00094,18:00:00,0,18:06:41,401,00:06:41,401
TIMEEVERY SEAT_1F_CR05 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00167,18:00:00,0,18:06:42,402,00:06:42,402
TIMEEVERY SEAT_1F_CL04 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00116,18:00:00,0,18:06:42,402,00:06:42,402
TIMEEVERY SEAT_1F_CR09 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00319,18:00:00,0,18:06:42,402,00:06:42,402
TIMEEVERY SEAT_1F_CL21 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_2 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00808,18:00:00,0,18:06:43,403,00:06:43,403
TIMEEVERY SEAT_1F_CR05 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00165,18:00:00,0,18:06:43,403,00:06:43,403
TIMEEVERY SEAT_1F_LR02 18:00:00 18:00:00 1 1 3 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00037,18:00:00,0,18:06:43,403,00:06:43,403
TIMEEVERY SEAT_1F_RL11 18:00:00 18:00:00 1 1 5 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00410,18:00:00,0,18:06:44,404,00:06:44,404
TIMEEVERY SEAT_1F_CL03 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00074,18:00:00,0,18:06:44,404,00:06:44,404
TIMEEVERY SEAT_1F_CR09 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00321,18:00:00,0,18:06:44,404,00:06:44,404
TIMEEVERY SEAT_1F_CL21 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_2 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00806,18:00:00,0,18:06:45,405,00:06:45,405
TIMEEVERY SEAT_1F_CL21 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_2 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00804,18:00:00,0,18:06:45,405,00:06:45,405
TIMEEVERY SEAT_1F_CR04 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00127,18:00:00,0,18:06:45,405,00:06:45,405
TIMEEVERY SEAT_1F_LR01 18:00:00 18:00:00 1 1 3 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00004,18:00:00,0,18:06:46,406,00:06:46,406
TIMEEVERY SEAT_1F_RL12 18:00:00 18:00:00 1 1 5 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00448,18:00:00,0,18:06:46,406,00:06:46,406
TIMEEVERY SEAT_1F_RR01 18:00:00 18:00:00 1 1 3 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00029,18:00:00,0,18:06:46,406,00:06:46,406
TIMEEVERY SEAT_1F_CL01 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00006,18:00:00,0,18:06:47,407,00:06:47,407
TIMEEVERY SEAT_1F_CL03 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00077,18:00:00,0,18:06:47,407,00:06:47,407
TIMEEVERY SEAT_1F_RL03 18:00:00 18:00:00 1 1 4 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00097,18:00:00,0,18:06:47,407,00:06:47,407
TIMEEVERY SEAT_1F_CR12 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00441,18:00:00,0,18:06:48,408,00:06:48,408
TIMEEVERY SEAT_1F_LR02 18:00:00 18:00:00 1 1 3 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00036,18:00:00,0,18:06:48,408,00:06:48,408
TIMEEVERY SEAT_1F_RL11 18:00:00 18:00:00 1 1 5 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00409,18:00:00,0,18:06:49,409,00:06:49,409
TIMEEVERY SEAT_1F_CL03 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00079,18:00:00,0,18:06:49,409,00:06:49,409
TIMEEVERY SEAT_1F_CL03 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00082,18:00:00,0,18:06:49,409,00:06:49,409
TIMEEVERY SEAT_1F_CR04 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00121,18:00:00,0,18:06:49,409,00:06:49,409
TIMEEVERY SEAT_1F_CL03 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00078,18:00:00,0,18:06:50,410,00:06:50,410
TIMEEVERY SEAT_1F_CR04 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00123,18:00:00,0,18:06:50,410,00:06:50,410
TIMEEVERY SEAT_1F_CL01 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00010,18:00:00,0,18:06:51,411,00:06:51,411
TIMEEVERY SEAT_1F_RL12 18:00:00 18:00:00 1 1 5 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00451,18:00:00,0,18:06:51,411,00:06:51,411
TIMEEVERY SEAT_1F_CR11 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00403,18:00:00,0,18:06:51,411,00:06:51,411
TIMEEVERY SEAT_1F_CL02 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00044,18:00:00,0,18:06:51,411,00:06:51,411
TIMEEVERY SEAT_1F_CL03 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00075,18:00:00,0,18:06:52,412,00:06:52,412
TIMEEVERY SEAT_1F_RR02 18:00:00 18:00:00 1 1 4 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00064,18:00:00,0,18:06:52,412,00:06:52,412
TIMEEVERY SEAT_1F_CL01 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00008,18:00:00,0,18:06:53,413,00:06:53,413
TIMEEVERY SEAT_1F_CR04 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00130,18:00:00,0,18:06:53,413,00:06:53,413
TIMEEVERY SEAT_1F_CR10 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00366,18:00:00,0,18:06:53,413,00:06:53,413
TIMEEVERY SEAT_1F_CL01 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00007,18:00:00,0,18:06:54,414,00:06:54,414
TIMEEVERY SEAT_1F_RL12 18:00:00 18:00:00 1 1 5 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00452,18:00:00,0,18:06:54,414,00:06:54,414
TIMEEVERY SEAT_1F_CL02 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00040,18:00:00,0,18:06:54,414,00:06:54,414
TIMEEVERY SEAT_1F_CR12 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00446,18:00:00,0,18:06:55,415,00:06:55,415
TIMEEVERY SEAT_1F_RL03 18:00:00 18:00:00 1 1 4 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00095,18:00:00,0,18:06:55,415,00:06:55,415
TIMEEVERY SEAT_1F_CL02 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00042,18:00:00,0,18:06:55,415,00:06:55,415
TIMEEVERY SEAT_1F_CL01 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00015,18:00:00,0,18:06:56,416,00:06:56,416
TIMEEVERY SEAT_1F_CL02 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00047,18:00:00,0,18:06:56,416,00:06:56,416
TIMEEVERY SEAT_1F_CR04 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00124,18:00:00,0,18:06:56,416,00:06:56,416
TIMEEVERY SEAT_1F_CL01 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00009,18:00:00,0,18:06:57,417,00:06:57,417
TIMEEVERY SEAT_1F_RL12 18:00:00 18:00:00 1 1 5 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00450,18:00:00,0,18:06:57,417,00:06:57,417
TIMEEVERY SEAT_1F_RL01 18:00:00 18:00:00 1 1 3 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00027,18:00:00,0,18:06:57,417,00:06:57,417
TIMEEVERY SEAT_1F_CL01 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00012,18:00:00,0,18:06:58,418,00:06:58,418
TIMEEVERY SEAT_1F_CL02 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00039,18:00:00,0,18:06:58,418,00:06:58,418
TIMEEVERY SEAT_1F_CR04 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00126,18:00:00,0,18:06:58,418,00:06:58,418
TIMEEVERY SEAT_1F_RL11 18:00:00 18:00:00 1 1 5 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00412,18:00:00,0,18:06:59,419,00:06:59,419
TIMEEVERY SEAT_1F_CL02 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00046,18:00:00,0,18:06:59,419,00:06:59,419
TIMEEVERY SEAT_1F_CR09 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00323,18:00:00,0,18:06:59,419,00:06:59,419
TIMEEVERY SEAT_1F_CR03 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00087,18:00:00,0,18:07:00,420,00:07:00,420
TIMEEVERY SEAT_1F_CL02 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00045,18:00:00,0,18:07:00,420,00:07:00,420
TIMEEVERY SEAT_1F_CL02 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00048,18:00:00,0,18:07:00,420,00:07:00,420
TIMEEVERY SEAT_1F_CR12 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00445,18:00:00,0,18:07:01,421,00:07:01,421
TIMEEVERY SEAT_1F_CL02 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00043,18:00:00,0,18:07:01,421,00:07:01,421
TIMEEVERY SEAT_1F_CR04 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00122,18:00:00,0,18:07:01,421,00:07:01,421
TIMEEVERY SEAT_1F_CL01 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00013,18:00:00,0,18:07:02,422,00:07:02,422
TIMEEVERY SEAT_1F_CL01 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00014,18:00:00,0,18:07:02,422,00:07:02,422
TIMEEVERY SEAT_1F_RL02 18:00:00 18:00:00 1 1 3 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00061,18:00:00,0,18:07:02,422,00:07:02,422
TIMEEVERY SEAT_1F_CL01 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00011,18:00:00,0,18:07:03,423,00:07:03,423
TIMEEVERY SEAT_1F_CR11 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00401,18:00:00,0,18:07:03,423,00:07:03,423
TIMEEVERY SEAT_1F_CR10 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00360,18:00:00,0,18:07:03,423,00:07:03,423
TIMEEVERY SEAT_1F_CL02 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_1 ROOT_2F_L06 ROOT_2F_L01 ROOT_2F_L02,ag00041,18:00:00,0,18:07:04,424,00:07:04,424
TIMEEVERY SEAT_1F_CR04 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00129,18:00:00,0,18:07:04,424,00:07:04,424
TIMEEVERY SEAT_1F_CR04 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00128,18:00:00,0,18:07:05,425,00:07:05,425
TIMEEVERY SEAT_1F_CR09 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00327,18:00:00,0,18:07:05,425,00:07:05,425
TIMEEVERY SEAT_1F_CR03 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00093,18:00:00,0,18:07:06,426,00:07:06,426
TIMEEVERY SEAT_1F_CR11 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00407,18:00:00,0,18:07:07,427,00:07:07,427
TIMEEVERY SEAT_1F_CR09 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00325,18:00:00,0,18:07:07,427,00:07:07,427
TIMEEVERY SEAT_1F_CR04 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00125,18:00:00,0,18:07:08,428,00:07:08,428
TIMEEVERY SEAT_1F_CR03 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00089,18:00:00,0,18:07:09,429,00:07:09,429
TIMEEVERY SEAT_1F_CR03 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00092,18:00:00,0,18:07:10,430,00:07:10,430
TIMEEVERY SEAT_1F_CR10 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00364,18:00:00,0,18:07:10,430,00:07:10,430
TIMEEVERY SEAT_1F_CR12 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00439,18:00:00,0,18:07:11,431,00:07:11,431
